1.55	3.2802157620e-13
1.56	1.4820700330e-13
1.57	6.5397034280e-14
1.58	2.8347439210e-14
1.59	1.2120291860e-14
1.60	5.0943627910e-15
1.61	2.0884808980e-15
1.62	8.3239803190e-16
1.63	3.2430606310e-16
1.64	1.2433849490e-16
1.65	4.6793429060e-17
1.66	1.7123143880e-17
1.67	6.0745422600e-18
1.68	2.1058755670e-18
1.69	7.1727431220e-19
1.70	2.3813067680e-19
1.71	7.6383416690e-20
1.72	2.3807658890e-20
1.73	7.2751542350e-21
1.74	2.1641412320e-21
1.75	6.2011243200e-22
1.76	1.7240242980e-22
1.77	4.6893137760e-23
1.78	1.2335478110e-23
1.79	3.1183120170e-24
1.80	7.6743719130e-25
1.81	1.8352805220e-25
1.82	4.2039383570e-26
1.83	9.3122413100e-27
1.84	2.0054339400e-27
1.85	4.1296013660e-28
1.86	8.1920606930e-29
1.87	1.5760856230e-29
1.88	2.8898711370e-30
1.89	5.1048265070e-31
1.90	8.6954264340e-32
1.91	1.4071501810e-32
1.92	2.1993283370e-33
1.93	3.2772548190e-34
1.94	4.6581848280e-35
1.95	6.3644451900e-36
1.96	8.2207388210e-37
1.97	1.0209244830e-37
1.98	1.1973974990e-38
1.99	1.3427635930e-39
2.00	1.4243229330e-40
2.01	1.4360390200e-41
2.02	1.3697238980e-42
2.03	1.2369391040e-43
2.04	1.0542697270e-44
2.05	8.4934134020e-46
2.06	6.4279093250e-47
2.07	4.5983249350e-48
2.08	3.0723046420e-49
2.09	1.9391810940e-50
2.10	1.1394885480e-51
2.11	6.2881101560e-53
2.12	3.2408800910e-54
2.13	1.5515730550e-55
2.14	6.9523124540e-57
2.15	2.8872125410e-58
2.16	1.1104034690e-59
2.17	3.9721911020e-61
2.18	1.3120180220e-62
2.19	3.9880613940e-64
2.20	1.1189795400e-65
2.21	2.8922335290e-67
2.22	6.8492786240e-69
2.23	1.4828168730e-70
2.24	2.9348731600e-72
2.25	5.3047116750e-74
2.26	8.7314622490e-76
2.27	1.3047243490e-77
2.28	1.7653841330e-79
2.29	2.1583044490e-81
2.30	2.3791967650e-83
2.31	2.3595255750e-85
2.32	2.1001950890e-87
2.33	1.6735855120e-89
2.34	1.1908653270e-91
2.35	7.5462767070e-94
2.36	4.2464463700e-96
2.37	2.1156458840e-98
2.38	9.3042296860e-101
2.39	3.6022965970e-103
2.40	1.2252014970e-105
2.41	3.6516350460e-108
2.42	9.4961980010e-111
2.43	2.1443977510e-113
2.44	4.1992490670e-116
2.45	7.1203955890e-119
2.46	1.0378214340e-121
2.47	1.2981445650e-124
2.48	1.3910399420e-127
2.49	1.2667017640e-130
2.50	9.8193603750e-134
2.51	6.4188513190e-137
2.52	3.5438700990e-140
2.53	1.6379293900e-143
2.54	6.3319513090e-147
2.55	2.0381846070e-150
2.56	5.4263939950e-154
2.57	1.1924388500e-157
2.58	2.1538480250e-161
2.59	3.1794271750e-165
2.60	3.8167235220e-169
2.61	3.7093416470e-173
2.62	2.9049068510e-177
2.63	1.8240558740e-181
2.64	9.1363227960e-186
2.65	3.6307314410e-190
2.66	1.1382560730e-194
2.67	2.7992683290e-199
2.68	5.3739024160e-204
2.69	8.0120374860e-209
2.70	9.2039518130e-214
2.71	8.1055911810e-219
2.72	5.4435733530e-224
2.73	2.7646440790e-229
2.74	1.0570949940e-234
2.75	3.0200679240e-240
2.76	6.3982448440e-246
2.77	9.9979467030e-252
2.78	1.1436296810e-257
2.79	9.5022043800e-264
2.80	5.6927119390e-270
